user_id,template_id,assistment_id,order_id,problem_id,skill_name,correct,ms_first_response,attempt_count,hint_count,hint_total
79516,30871,42002,22996449,74467,Probability of Two Distinct Events,0,49721,0,0,0
79516,30871,42009,22996747,74502,Probability of Two Distinct Events,0,35298,1,0,0
79516,30870,41989,22996896,74412,Probability of Two Distinct Events,1,7965,1,0,0
79516,30871,42015,22996914,74532,Probability of Two Distinct Events,0,151209,1,0,0
79516,30871,42003,22997343,74472,Probability of Two Distinct Events,1,17463,1,0,0
79516,30871,42011,22997398,74512,Probability of Two Distinct Events,0,26838,1,0,0
79516,30870,41990,22997522,74416,Probability of Two Distinct Events,1,9471,1,0,0
79516,30870,41992,22997549,74424,Probability of Two Distinct Events,1,14349,1,0,0
79516,30871,42014,23076803,74527,Probability of Two Distinct Events,1,202099,1,0,0
79541,30423,41745,22902336,73627,Probability of Two Distinct Events,0,94911,1,0,0
79541,30423,41742,22902716,73615,Probability of Two Distinct Events,1,48026,1,0,0
79541,30419,41712,22902753,73495,Probability of Two Distinct Events,0,48588,1,0,0
79541,30424,41751,22903042,73651,Probability of Two Distinct Events,0,35702,1,0,0
79541,30419,41717,22903168,73515,Probability of Two Distinct Events,0,87745,1,0,0
79541,30419,41713,23174862,73499,Probability of Two Distinct Events,0,22991,1,0,0
79541,30424,41756,23174881,73671,Probability of Two Distinct Events,0,10644,1,0,0
79541,30422,41731,23174897,73571,Probability of Two Distinct Events,0,6214,1,0,0
79541,30421,41726,23174913,73551,Probability of Two Distinct Events,0,15561,1,0,0
79541,30421,41720,23174930,73527,Probability of Two Distinct Events,0,6288,1,0,0
79541,30422,41760,23174966,73687,Probability of Two Distinct Events,0,4467,1,0,0
79541,30424,41752,23174980,73655,Probability of Two Distinct Events,0,4879,1,0,0
79541,31062,41962,23175046,74334,Probability of Two Distinct Events,0,23140,1,0,0
79541,31062,41960,23175088,74326,Probability of Two Distinct Events,1,15645,1,0,0
79541,31062,41964,23175095,74342,Probability of Two Distinct Events,1,6527,1,0,0
79541,31062,41968,23175101,74358,Probability of Two Distinct Events,1,8396,1,0,0
79541,30871,42017,23175112,74542,Probability of Two Distinct Events,0,12682,1,0,0
79541,30871,42016,23175222,74537,Probability of Two Distinct Events,1,5237,1,0,0
79541,30871,42011,23175234,74512,Probability of Two Distinct Events,0,15485,1,0,0
79541,30871,42008,23175339,74497,Probability of Two Distinct Events,1,8869,1,0,0
79541,30871,42006,23175350,74487,Probability of Two Distinct Events,0,26579,1,0,0
79541,30424,41750,23547898,73647,Probability of Two Distinct Events,0,31990,1,0,0
79541,30421,41722,23547994,73535,Probability of Two Distinct Events,0,2921,1,0,0
79541,30422,41730,23548093,73567,Probability of Two Distinct Events,1,13852,1,0,0
79541,30422,41732,23548110,73575,Probability of Two Distinct Events,1,20740,1,0,0
79541,30419,41716,23548116,73511,Probability of Two Distinct Events,0,17574,1,0,0
79541,30423,41772,23548200,73735,Probability of Two Distinct Events,1,31138,1,0,0
79541,30421,41721,23548214,73531,Probability of Two Distinct Events,1,11134,1,0,0
79541,30423,41740,23548221,73607,Probability of Two Distinct Events,0,11226,1,0,0
79541,30449,42019,23548274,74552,Probability of Two Distinct Events,0,61704,2,0,5
79541,30449,42046,23548301,74579,Probability of Two Distinct Events,1,12233,1,0,5
79541,30449,42023,23548310,74556,Probability of Two Distinct Events,1,7182,1,0,5
79541,30449,42026,23548317,74559,Probability of Two Distinct Events,1,6900,1,0,5
79541,30870,41991,23789344,74420,Probability of Two Distinct Events,0,18862,1,0,0
79541,30871,42015,23789561,74532,Probability of Two Distinct Events,0,51531,1,0,0
79541,30871,42014,23789876,74527,Probability of Two Distinct Events,0,56899,1,0,0
79573,30422,41760,23125113,73687,Probability of Two Distinct Events,0,46533,1,0,0
79748,30449,42038,33534346,74571,Probability of Two Distinct Events,1,47612,1,0,5
79748,30449,42029,33534421,74562,Probability of Two Distinct Events,1,9692,1,0,5
79750,30449,42038,33621179,74571,Probability of Two Distinct Events,1,18344,1,0,5
79750,30449,42021,33621213,74554,Probability of Two Distinct Events,1,7437,1,0,5
79769,30449,42046,33540370,74579,Probability of Two Distinct Events,1,26955,1,0,5
79769,30449,42026,33540413,74559,Probability of Two Distinct Events,1,14645,1,0,5
81442,30419,59627,23225113,113310,Probability of Two Distinct Events,0,29156,1,0,0
81442,30419,59628,23225533,113314,Probability of Two Distinct Events,0,35968,1,0,0
81442,30448,59598,23225791,113194,Probability of Two Distinct Events,0,24563,1,0,0
81442,29988,59589,23226010,113158,Probability of Two Distinct Events,0,10562,0,0,0
81442,30419,59632,23226511,113330,Probability of Two Distinct Events,0,13375,0,0,0
84140,52598,53760,32211428,93731,Probability of Two Distinct Events,0,30770,22,2,2
84316,30870,41993,33350412,74428,Probability of Two Distinct Events,0,14194,1,0,0
84316,52604,53783,33350898,93754,Probability of Two Distinct Events,0,14549,1,1,4
85725,30003,74296,31023878,138018,Probability of Two Distinct Events,1,115796,1,0,0
85725,73583,74966,31360324,139675,Probability of Two Distinct Events,0,46937,3,0,2
85725,73588,74955,31530486,139664,Probability of Two Distinct Events,0,43407,2,1,2
85725,30003,74291,35722057,137998,Probability of Two Distinct Events,1,34086,1,0,0
85725,30003,74287,35722081,137982,Probability of Two Distinct Events,1,37908,1,0,0
85725,58408,74892,35722399,139557,Probability of Two Distinct Events,0,57018,1,0,0
85725,58408,74892,35722417,139558,Probability of Two Distinct Events,1,10264,1,0,0
85725,58408,74892,35722424,139559,Probability of Two Distinct Events,1,9298,1,0,3
85725,58408,74887,35722431,139532,Probability of Two Distinct Events,1,30966,1,0,0
85725,60339,74907,35722439,139616,Probability of Two Distinct Events,1,21340,1,0,4
85725,58408,74891,35722448,139552,Probability of Two Distinct Events,1,42557,1,0,0
85725,30448,74859,35722468,139448,Probability of Two Distinct Events,1,59451,1,0,0
85725,30419,74894,35722491,139567,Probability of Two Distinct Events,0,69498,1,0,0
85725,30419,74894,35722509,139568,Probability of Two Distinct Events,0,44944,3,1,3
85725,30419,74894,35722577,139569,Probability of Two Distinct Events,0,13057,4,1,3
85725,30419,74894,35722591,139570,Probability of Two Distinct Events,1,7659,1,0,4
85725,58363,74870,35722603,139483,Probability of Two Distinct Events,1,37471,1,0,3
85725,30419,74896,35722615,139575,Probability of Two Distinct Events,1,36894,1,0,0
85725,60339,74913,35722622,139622,Probability of Two Distinct Events,1,50747,1,0,4
85725,30419,74895,35722627,139571,Probability of Two Distinct Events,1,14461,1,0,0
89938,58408,74879,33721272,139492,Probability of Two Distinct Events,0,52929,1,0,0
89938,58408,74879,33721540,139493,Probability of Two Distinct Events,1,36992,1,0,0
89938,58408,74879,33721829,139494,Probability of Two Distinct Events,0,280376,1,3,3
89938,60339,74912,33723169,139621,Probability of Two Distinct Events,0,54522,1,4,4
89938,30448,74859,33723668,139448,Probability of Two Distinct Events,1,65602,1,0,0
89938,60339,74908,33723948,139617,Probability of Two Distinct Events,1,61541,1,0,4
89938,30419,74896,33724199,139575,Probability of Two Distinct Events,1,509789,1,0,0
89938,58408,74893,33726303,139562,Probability of Two Distinct Events,0,31799,1,0,0
89938,58408,74893,33726455,139563,Probability of Two Distinct Events,1,5715,1,0,0
89939,60339,74913,34345314,139622,Probability of Two Distinct Events,0,21007,11,4,4
89939,60339,74906,34345470,139615,Probability of Two Distinct Events,0,110483,3,4,4
90513,58363,74870,34315738,139483,Probability of Two Distinct Events,0,28639,9,3,3
90513,30448,74864,34317241,139468,Probability of Two Distinct Events,0,54879,1,0,0
90513,30448,74864,34317447,139469,Probability of Two Distinct Events,0,5198,1,1,4
90513,30448,74864,34317501,139470,Probability of Two Distinct Events,0,47676,8,2,3
90513,30448,74864,34318324,139471,Probability of Two Distinct Events,0,26424,10,3,3
96217,74313,74319,38268389,138098,Probability of Two Distinct Events,1,40982,1,0,2
96217,74313,74317,38268393,138096,Probability of Two Distinct Events,1,19348,1,0,2
96217,74313,74318,38268394,138097,Probability of Two Distinct Events,1,26600,1,0,2
96217,74313,74324,38268395,138103,Probability of Two Distinct Events,1,33313,1,0,2
96217,31062,41959,38269047,74322,Probability of Two Distinct Events,1,467022,1,0,0
96217,31125,41955,38269048,74306,Probability of Two Distinct Events,1,26544,1,0,0
96217,30449,42031,38269156,74564,Probability of Two Distinct Events,1,14710,1,0,5
96217,30449,42022,38269157,74555,Probability of Two Distinct Events,1,15929,1,0,5
96217,30423,41740,38270272,73607,Probability of Two Distinct Events,1,96506,1,0,0
96217,30421,41726,38270273,73551,Probability of Two Distinct Events,1,17662,1,0,0
96217,52604,53783,38270448,93754,Probability of Two Distinct Events,1,87517,1,0,4
96242,31125,41952,38157338,74294,Probability of Two Distinct Events,0,7248,1,0,0
96242,31062,41967,38157340,74354,Probability of Two Distinct Events,0,99750,1,0,0
96242,31062,41961,38157342,74330,Probability of Two Distinct Events,0,10406,1,0,0
96242,31062,41960,38157343,74326,Probability of Two Distinct Events,0,29703,1,0,0
96242,31062,41966,38157346,74350,Probability of Two Distinct Events,1,13735,1,0,0
96242,31125,41949,38157351,74282,Probability of Two Distinct Events,1,21937,1,0,0
96242,31062,41963,38157352,74338,Probability of Two Distinct Events,0,9234,1,0,0
96242,31062,41965,38157355,74346,Probability of Two Distinct Events,1,9750,1,0,0
96242,31125,41951,38157358,74290,Probability of Two Distinct Events,1,32188,1,0,0
96242,52598,53763,38157425,93734,Probability of Two Distinct Events,0,1361,1,2,2
96242,52598,53759,38157426,93730,Probability of Two Distinct Events,1,5777,1,0,2
96242,52598,53765,38157427,93736,Probability of Two Distinct Events,1,5524,1,0,2
96242,52598,53768,38157428,93739,Probability of Two Distinct Events,0,94203,2,2,2
96242,52598,53757,38157429,93728,Probability of Two Distinct Events,1,3484,1,0,2
96242,52598,53750,38157430,93721,Probability of Two Distinct Events,0,60977,2,2,2
96242,52606,53794,38157431,93765,Probability of Two Distinct Events,0,64847,2,4,4
96242,52606,53790,38157432,93761,Probability of Two Distinct Events,0,17248,1,4,4
96242,52600,53774,38157433,93745,Probability of Two Distinct Events,0,58843,2,3,3
96242,52598,53769,38157434,93740,Probability of Two Distinct Events,0,25797,2,2,2
96242,30421,41722,38158039,73535,Probability of Two Distinct Events,0,5007,0,0,0
96242,30423,41772,38158042,73735,Probability of Two Distinct Events,0,12312,0,0,0
96242,30419,41712,38158047,73495,Probability of Two Distinct Events,0,4831,1,0,0
96242,30424,41750,38158049,73647,Probability of Two Distinct Events,0,146086,0,0,0
96242,30449,42034,38158839,74567,Probability of Two Distinct Events,1,104424,1,0,5
96242,30449,42047,38158840,74580,Probability of Two Distinct Events,0,102157,2,5,5
96242,30449,42036,38158841,74569,Probability of Two Distinct Events,1,26047,1,0,5
96242,30449,42037,38158842,74570,Probability of Two Distinct Events,0,49784,2,1,5
96242,30871,42013,38158924,74522,Probability of Two Distinct Events,0,1680750,1,0,0
96242,30871,42011,38158927,74512,Probability of Two Distinct Events,0,18016,1,0,0
96242,30871,42000,38158932,74457,Probability of Two Distinct Events,0,134359,0,0,0
96248,31062,41964,38288503,74342,Probability of Two Distinct Events,1,314189,1,0,0
96248,31062,41968,38288504,74358,Probability of Two Distinct Events,0,35043,1,0,0
96248,31062,41966,38288507,74350,Probability of Two Distinct Events,1,7064,1,0,0
96248,31062,41960,38288509,74326,Probability of Two Distinct Events,1,26805,1,0,0
96248,31062,41959,38288512,74322,Probability of Two Distinct Events,0,213243,1,0,0
96248,31062,41963,38288513,74338,Probability of Two Distinct Events,1,4430,1,0,0
96248,52609,53812,38288571,93783,Probability of Two Distinct Events,0,453070,1,4,4
96248,52598,53758,38288572,93729,Probability of Two Distinct Events,1,71486,1,0,2
96248,52608,53808,38288573,93779,Probability of Two Distinct Events,0,31185,2,0,4
96248,52609,53817,38288574,93788,Probability of Two Distinct Events,1,34771,1,0,4
96248,52606,53799,38288575,93770,Probability of Two Distinct Events,1,49452,1,0,4
96248,52598,53754,38288576,93725,Probability of Two Distinct Events,1,15803,1,0,2
96248,30422,41730,38288993,73567,Probability of Two Distinct Events,1,42929,1,0,0
96248,30424,41752,38288996,73655,Probability of Two Distinct Events,1,18516,1,0,0
96248,30421,41720,38288997,73527,Probability of Two Distinct Events,0,100659,1,0,0
96248,30423,41742,38289002,73615,Probability of Two Distinct Events,0,27129,1,0,0
96248,30424,41750,38289005,73647,Probability of Two Distinct Events,0,34851,1,0,0
96248,30423,41772,38289007,73735,Probability of Two Distinct Events,1,15975,1,0,0
96248,30419,41712,38289008,73495,Probability of Two Distinct Events,0,9391,1,0,0
96248,30423,41740,38289011,73607,Probability of Two Distinct Events,0,18939,1,0,0
96248,30449,42027,38289581,74560,Probability of Two Distinct Events,1,195561,1,0,5
96248,30449,42033,38289582,74566,Probability of Two Distinct Events,1,7629,1,0,5
96248,30871,42014,38289663,74527,Probability of Two Distinct Events,1,385422,1,0,0
96248,30871,42000,38289664,74457,Probability of Two Distinct Events,1,192173,1,0,0
96249,31062,41962,38257428,74334,Probability of Two Distinct Events,0,21750,1,0,0
96249,31062,41968,38257433,74358,Probability of Two Distinct Events,1,23172,1,0,0
96249,31062,41961,38257434,74330,Probability of Two Distinct Events,0,55141,1,0,0
96249,31125,41951,38257435,74290,Probability of Two Distinct Events,1,12688,1,0,0
96249,31062,41966,38257438,74350,Probability of Two Distinct Events,1,6500,1,0,0
96249,31125,41949,38257439,74282,Probability of Two Distinct Events,1,8031,1,0,0
96249,52608,53802,38257490,93773,Probability of Two Distinct Events,1,45296,1,0,4
96249,52600,53770,38257491,93741,Probability of Two Distinct Events,0,20750,5,3,3
96249,52604,53781,38257492,93752,Probability of Two Distinct Events,0,6032,8,4,4
96249,52608,53805,38257493,93776,Probability of Two Distinct Events,0,41797,2,4,4
96249,52606,53793,38257494,93764,Probability of Two Distinct Events,0,17578,2,4,4
96249,52608,53808,38257495,93779,Probability of Two Distinct Events,0,49594,4,4,4
96249,52598,53759,38257496,93730,Probability of Two Distinct Events,1,12766,1,0,2
96249,52598,53753,38257497,93724,Probability of Two Distinct Events,0,11359,4,2,2
96249,30422,41760,38258064,73687,Probability of Two Distinct Events,0,84375,1,0,0
96249,30422,41731,38258068,73571,Probability of Two Distinct Events,1,120594,1,0,0
96249,30419,41716,38258069,73511,Probability of Two Distinct Events,1,16437,1,0,0
96249,30424,41752,38258070,73655,Probability of Two Distinct Events,1,22547,1,0,0
96249,30449,42038,38258636,74571,Probability of Two Distinct Events,1,43579,1,0,5
96249,30449,42025,38258637,74558,Probability of Two Distinct Events,1,16812,1,0,5
96249,30871,42017,38258711,74542,Probability of Two Distinct Events,0,61375,1,0,0
96249,30870,41989,38258713,74412,Probability of Two Distinct Events,0,285531,1,0,0
96249,30871,42000,38258722,74457,Probability of Two Distinct Events,0,184656,0,0,0
96249,30871,42011,38258723,74512,Probability of Two Distinct Events,0,134625,1,0,0
96249,30870,41992,38258731,74424,Probability of Two Distinct Events,0,10766,1,0,0
96266,31125,41955,38184962,74306,Probability of Two Distinct Events,1,3220,1,0,0
96266,31062,41959,38184963,74322,Probability of Two Distinct Events,0,29756,1,0,0
96266,31062,41960,38184967,74326,Probability of Two Distinct Events,0,64182,1,0,0
96266,31125,41949,38184970,74282,Probability of Two Distinct Events,1,7994,1,0,0
96266,31062,41968,38184972,74358,Probability of Two Distinct Events,1,84971,1,0,0
96266,52604,53785,38185029,93756,Probability of Two Distinct Events,0,12568,5,4,4
96266,52598,53754,38185030,93725,Probability of Two Distinct Events,0,41171,8,2,2
96266,52606,53794,38185031,93765,Probability of Two Distinct Events,0,17641,3,4,4
96266,52598,53760,38185032,93731,Probability of Two Distinct Events,0,15957,4,2,2
96266,52609,53816,38185033,93787,Probability of Two Distinct Events,1,105820,1,0,4
96266,52598,53759,38185034,93730,Probability of Two Distinct Events,0,47882,3,2,2
96266,52606,53795,38185035,93766,Probability of Two Distinct Events,0,29903,3,3,4
96266,52598,53755,38185036,93726,Probability of Two Distinct Events,1,6520,1,0,2
96266,30421,41721,38185757,73531,Probability of Two Distinct Events,1,186022,1,0,0
96266,30422,41731,38185759,73571,Probability of Two Distinct Events,0,32776,1,0,0
96266,30424,41756,38185761,73671,Probability of Two Distinct Events,0,83273,1,0,0
96266,30421,41722,38185765,73535,Probability of Two Distinct Events,0,27626,1,0,0
96266,30422,41732,38185767,73575,Probability of Two Distinct Events,1,129689,1,0,0
96266,30421,41720,38185771,73527,Probability of Two Distinct Events,1,34452,1,0,0
96266,30449,42040,38186408,74573,Probability of Two Distinct Events,0,44912,3,3,5
96266,30449,42029,38186409,74562,Probability of Two Distinct Events,0,4524,2,0,5
96266,30449,42042,38186410,74575,Probability of Two Distinct Events,1,3947,1,0,5
96266,30449,42037,38186411,74570,Probability of Two Distinct Events,1,20093,1,0,5
96266,30449,42038,38186412,74571,Probability of Two Distinct Events,1,22823,1,0,5
96266,30449,42047,38186413,74580,Probability of Two Distinct Events,1,11131,1,0,5
96266,30871,42006,38186495,74487,Probability of Two Distinct Events,0,7772,1,0,0
96266,30871,42007,38186500,74492,Probability of Two Distinct Events,1,10683,1,0,0
96266,30871,42002,38186502,74467,Probability of Two Distinct Events,0,20271,1,0,0
96266,30871,42003,38186506,74472,Probability of Two Distinct Events,1,49373,1,0,0
96268,31062,41964,38156419,74342,Probability of Two Distinct Events,0,14353,0,0,0
96268,52608,53805,38156479,93776,Probability of Two Distinct Events,0,31403,3,4,4
96268,30419,41717,38156873,73515,Probability of Two Distinct Events,0,24944,1,0,0
96268,30449,42029,38157172,74562,Probability of Two Distinct Events,1,104302,1,0,5
96268,30449,42047,38157173,74580,Probability of Two Distinct Events,1,205686,1,0,5
96292,30871,42003,38218938,74472,Probability of Two Distinct Events,0,10941,1,0,0
96292,30870,41989,38218944,74412,Probability of Two Distinct Events,0,8666,1,0,0
96292,30871,42012,38218946,74517,Probability of Two Distinct Events,0,42006,1,0,0
96292,30871,42005,38218947,74482,Probability of Two Distinct Events,1,9639,1,0,0
96292,30871,42002,38218954,74467,Probability of Two Distinct Events,0,10727,1,0,0
96292,30871,42000,38218959,74457,Probability of Two Distinct Events,0,20651,1,0,0
96292,30870,41993,38218961,74428,Probability of Two Distinct Events,0,31765,1,0,0
96292,31062,41967,38219292,74354,Probability of Two Distinct Events,0,9663,1,0,0
96292,31125,41955,38219296,74306,Probability of Two Distinct Events,1,4646,1,0,0
96292,30449,42045,38219357,74578,Probability of Two Distinct Events,1,47634,1,0,5
96292,30449,42046,38219358,74579,Probability of Two Distinct Events,1,4508,1,0,5
96292,30003,74284,38220137,137970,Probability of Two Distinct Events,1,70112,1,0,0
96292,30003,74297,38220138,138022,Probability of Two Distinct Events,1,29576,1,0,0
96292,30421,41726,38220452,73551,Probability of Two Distinct Events,0,37637,1,0,0
96292,30422,41731,38220453,73571,Probability of Two Distinct Events,0,109619,1,0,0
96292,30423,41742,38220460,73615,Probability of Two Distinct Events,0,14285,1,0,0
96292,30422,41732,38220461,73575,Probability of Two Distinct Events,1,16293,1,0,0
96292,30422,41760,38220462,73687,Probability of Two Distinct Events,0,29222,1,0,0
96292,30419,41712,38220466,73495,Probability of Two Distinct Events,0,134146,1,0,0
96292,52609,53810,38220628,93781,Probability of Two Distinct Events,1,84339,1,0,4
96294,74313,74320,38135262,138099,Probability of Two Distinct Events,1,31998,1,0,2
96294,74313,74316,38135264,138095,Probability of Two Distinct Events,1,32099,1,0,2
96294,74313,74324,38135266,138103,Probability of Two Distinct Events,1,41499,1,0,2
96294,30871,42017,38135689,74542,Probability of Two Distinct Events,0,10214,1,0,0
96294,30871,42015,38135692,74532,Probability of Two Distinct Events,0,13779,1,0,0
96294,30871,42018,38135699,74547,Probability of Two Distinct Events,0,144122,1,0,0
96294,30871,42016,38135702,74537,Probability of Two Distinct Events,1,29469,1,0,0
96294,30871,41999,38135705,74452,Probability of Two Distinct Events,1,87769,1,0,0
96294,31062,41960,38135955,74326,Probability of Two Distinct Events,0,50271,1,0,0
96294,31062,41959,38135959,74322,Probability of Two Distinct Events,1,14214,1,0,0
96294,31125,41951,38135960,74290,Probability of Two Distinct Events,1,6675,1,0,0
96294,31062,41961,38135961,74330,Probability of Two Distinct Events,0,27144,1,0,0
96294,31062,41962,38135964,74334,Probability of Two Distinct Events,1,24957,1,0,0
96294,31125,41949,38135966,74282,Probability of Two Distinct Events,1,11713,1,0,0
96294,30449,42044,38136078,74577,Probability of Two Distinct Events,1,13610,1,0,5
96294,30449,42042,38136079,74575,Probability of Two Distinct Events,1,95839,1,0,5
96294,30422,41731,38137101,73571,Probability of Two Distinct Events,1,85035,1,0,0
96294,30422,41760,38137102,73687,Probability of Two Distinct Events,0,68407,1,0,0
96294,30422,41730,38137105,73567,Probability of Two Distinct Events,0,66485,1,0,0
96294,30423,41772,38137106,73735,Probability of Two Distinct Events,0,51766,1,0,0
96294,30422,41732,38137108,73575,Probability of Two Distinct Events,0,171375,1,0,0
96294,30423,41740,38137118,73607,Probability of Two Distinct Events,0,57231,1,0,0
96294,30419,41713,38137122,73499,Probability of Two Distinct Events,0,52525,1,0,0
96294,30421,41726,38137126,73551,Probability of Two Distinct Events,1,40666,1,0,0
96294,30423,41742,38137127,73615,Probability of Two Distinct Events,1,23487,1,0,0
96294,52598,53754,38137308,93725,Probability of Two Distinct Events,0,11677,2,0,2
96294,52608,53804,38137309,93775,Probability of Two Distinct Events,1,35931,1,0,4
96294,52604,53781,38137310,93752,Probability of Two Distinct Events,0,60032,2,0,4
96294,52608,53801,38137311,93772,Probability of Two Distinct Events,1,33675,1,0,4
96294,52606,53793,38137312,93764,Probability of Two Distinct Events,1,42392,1,0,4
96296,74313,74328,38211348,138107,Probability of Two Distinct Events,1,62937,1,0,2
96296,74313,74326,38211350,138105,Probability of Two Distinct Events,1,68281,1,0,2
96296,74313,74325,38211351,138104,Probability of Two Distinct Events,1,37833,1,0,2
96296,30871,42000,38211808,74457,Probability of Two Distinct Events,0,35244,1,0,0
96296,30871,41999,38211810,74452,Probability of Two Distinct Events,0,95718,1,0,0
96296,30871,42009,38211814,74502,Probability of Two Distinct Events,1,36006,1,0,0
96296,30870,41993,38211816,74428,Probability of Two Distinct Events,1,77607,1,0,0
96296,31062,41968,38212090,74358,Probability of Two Distinct Events,1,190901,1,0,0
96296,31125,41949,38212091,74282,Probability of Two Distinct Events,1,7147,1,0,0
96296,30449,42046,38212197,74579,Probability of Two Distinct Events,1,23779,1,0,5
96296,30449,42027,38212198,74560,Probability of Two Distinct Events,1,10733,1,0,5
96296,30423,41742,38213184,73615,Probability of Two Distinct Events,1,90062,1,0,0
96296,30423,41772,38213185,73735,Probability of Two Distinct Events,1,284161,1,0,0
96296,52606,53799,38213369,93770,Probability of Two Distinct Events,1,39060,1,0,4
70733,30246,41681,35279314,73389,Probability of a Single Event,1,23997,1,0,0
70733,30246,41678,35279334,73377,Probability of a Single Event,1,9816,1,0,0
70733,30247,41870,35279384,74025,Probability of a Single Event,1,10618,1,0,5
70733,30247,41867,35279395,74022,Probability of a Single Event,1,7220,1,0,5
70748,30246,41685,24572454,73405,Probability of a Single Event,0,15971,1,0,0
70748,30246,41683,24572818,73397,Probability of a Single Event,1,21125,1,0,0
70748,30246,41688,24572885,73417,Probability of a Single Event,1,21578,1,0,0
70748,30246,41695,24572981,73445,Probability of a Single Event,1,20516,1,0,0
70872,30063,37025,32263265,58362,Probability of a Single Event,0,22906,1,0,0
70872,30063,37028,32263649,58377,Probability of a Single Event,1,16875,1,0,0
70872,30247,41870,32263799,74025,Probability of a Single Event,1,8109,1,0,5
70872,30247,41871,32263847,74026,Probability of a Single Event,1,7891,1,0,5
70872,30246,41675,32263908,73365,Probability of a Single Event,1,12640,1,0,0
70872,30246,41681,32263946,73389,Probability of a Single Event,1,9860,1,0,0
71810,30063,37050,23849264,58487,Probability of a Single Event,1,26085,1,0,0
71810,30246,41684,23849274,73401,Probability of a Single Event,1,15526,1,0,0
71810,30246,41686,23849302,73409,Probability of a Single Event,1,19961,1,0,0
72059,30246,41679,32790260,73381,Probability of a Single Event,1,29904,1,0,0
72059,30246,41676,32790286,73369,Probability of a Single Event,1,14439,1,0,0
72059,30063,37042,32793139,58447,Probability of a Single Event,0,75531,1,0,0
72059,30063,37053,32793182,58502,Probability of a Single Event,1,31870,1,0,0
72059,30063,37029,32793188,58382,Probability of a Single Event,1,20743,1,0,0
77902,30063,37052,34261681,58497,Probability of a Single Event,1,25348,1,0,0
78029,30246,41697,29726372,73453,Probability of a Single Event,1,52307,1,0,0
78029,30246,41688,29726572,73417,Probability of a Single Event,1,15813,1,0,0
78029,30063,37036,29726815,58417,Probability of a Single Event,1,54801,1,0,0
78029,30063,37033,29727075,58402,Probability of a Single Event,1,30625,1,0,0
78031,30063,37040,29808342,58437,Probability of a Single Event,1,58015,1,0,0
78031,30063,37038,29808496,58427,Probability of a Single Event,1,38187,1,0,0
78031,30246,41696,29810746,73449,Probability of a Single Event,1,23016,1,0,0
78031,30246,41689,29810852,73421,Probability of a Single Event,1,18594,1,0,0
78039,30063,37037,32327879,58422,Probability of a Single Event,1,62819,1,0,0
78046,30063,37054,32324804,58507,Probability of a Single Event,0,48143,1,0,0
78046,30063,37028,32326116,58377,Probability of a Single Event,1,28561,1,0,0
78046,30063,37034,32326319,58407,Probability of a Single Event,1,21410,1,0,0
78412,30063,37048,30991459,58477,Probability of a Single Event,1,333916,1,0,0
78412,30063,37039,30992624,58432,Probability of a Single Event,1,27357,1,0,0
78412,30063,37045,30992920,58462,Probability of a Single Event,1,24428,1,0,0
78412,30063,37042,30993031,58447,Probability of a Single Event,1,21956,1,0,0
78968,30246,41693,31042218,73437,Probability of a Single Event,1,138539,1,0,0
78968,30246,41689,31042416,73421,Probability of a Single Event,1,23009,1,0,0
78968,30247,41872,31042501,74027,Probability of a Single Event,1,207045,1,0,5
78968,30247,41853,31042701,74008,Probability of a Single Event,1,87510,1,0,5
78968,30063,37034,31380087,58407,Probability of a Single Event,1,58477,1,0,0
78968,30063,37050,31380324,58487,Probability of a Single Event,1,106843,1,0,0
79505,30246,41685,23544429,73405,Probability of a Single Event,1,29281,1,0,0
79505,30246,41692,23544445,73433,Probability of a Single Event,1,17859,1,0,0
79505,30247,41868,23544536,74023,Probability of a Single Event,0,4922,2,0,5
79505,30247,41869,23544564,74024,Probability of a Single Event,1,23547,1,0,5
79505,30063,41896,23544721,74135,Probability of a Single Event,1,55234,1,0,0
79505,30063,41881,23544742,74060,Probability of a Single Event,1,40031,1,0,0
79505,30247,41872,23932939,74027,Probability of a Single Event,1,30227,1,0,5
79505,30247,41845,23933000,74000,Probability of a Single Event,1,16954,1,0,5
79516,30246,41674,22900693,73361,Probability of a Single Event,1,26561,1,0,0
79516,30246,41682,22900731,73393,Probability of a Single Event,1,23842,1,0,0
79516,30247,41874,22901783,74029,Probability of a Single Event,1,58571,1,0,5
79516,30247,41847,22901881,74002,Probability of a Single Event,1,9527,1,0,5
79516,30063,41876,22901939,74035,Probability of a Single Event,1,33461,1,0,0
79516,30063,41877,22901996,74040,Probability of a Single Event,1,18949,1,0,0
79516,30247,41860,22903251,74015,Probability of a Single Event,1,7707,1,0,5
79516,30247,41869,22903271,74024,Probability of a Single Event,1,4672,1,0,5
79541,30246,41686,22902217,73409,Probability of a Single Event,1,102726,1,0,0
79541,30246,41698,22902296,73457,Probability of a Single Event,1,27341,1,0,0
79541,30247,41848,23175008,74003,Probability of a Single Event,1,16841,1,0,5
79541,30247,41865,23175015,74020,Probability of a Single Event,1,27312,1,0,5
79541,30063,41890,23175026,74105,Probability of a Single Event,1,34032,1,0,0
79541,30063,41884,23175033,74075,Probability of a Single Event,1,27786,1,0,0
79541,30247,41854,23548331,74009,Probability of a Single Event,1,16055,1,0,5
79541,30247,41862,23548341,74017,Probability of a Single Event,1,13906,1,0,5
